Year,IT01,IT02,IT03,IT04,ES01,ES02,ES03,ES04,ES05,ES06,ES07,ES08,ES09,ES10,ES11,ES12,ES13,ES14,ES15,ES16,ES17,ES18,ES19,ES20,PT01,FR01,FR02,FR03,FR04,FR05,FR06,FR07,FR08,FR09,FR10,FR11,FR12,FR13,FR14,FR15,GB01,GB02,GB03,BE01,BE02,BE03,BE04,NL01,DE01,DE02,DE03,DE04,DE05,DE06,DE07,DE08,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,AT01,AT02,HR01,HU01,HU02,HU03,CZ01,CZ02,CZ03,CZ04,CZ05,CZ06,CZ07,CZ08,PL01,PL02,NO01,NO02,NO03,NO04,NO05,NO06,NO07,NO08,NO09,NO10,SE01,SE02,SE03,SE04,LV01,RU01,RU02,RU03,RU04,RU05
1882,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1883,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1884,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1885,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1886,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1887,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1888,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1889,3,3,3,3,1,4,3,3,3,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1890,3,3,3,3,1,4,3,3,3,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1891,3,3,3,3,1,4,3,3,3,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1892,3,3,3,3,1,4,3,3,3,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1893,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1894,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1895,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1896,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1897,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1898,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1899,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1900,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1901,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1902,3,3,3,3,1,4,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1903,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1904,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1905,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1906,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1907,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1908,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1909,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1910,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1911,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1912,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1913,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1914,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1915,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1916,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1917,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1918,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1919,3,3,3,3,1,3,3,3,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1920,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1921,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1922,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1923,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1924,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1925,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1926,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1927,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1928,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1929,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
1930,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,1,3,3,3,3,3
1931,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,1,3,3,3,3,3
1932,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,1,3,3,3,3,3
1933,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,1,3,3,3,3,3
1934,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,1,3,3,3,3,3
1935,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1936,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1937,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1938,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1939,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1940,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1941,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1942,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1943,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1944,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1945,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
